   Radius        Density      Pressure     
1.260000e+05  7.866266e+14  6.599123e+34
1.270000e+05  7.865036e+14  6.596028e+34
1.280000e+05  7.863796e+14  6.592908e+34
1.290000e+05  7.862546e+14  6.589765e+34
1.300000e+05  7.861287e+14  6.586598e+34
1.310000e+05  7.860017e+14  6.583408e+34
1.320000e+05  7.858738e+14  6.580193e+34
1.330000e+05  7.857448e+14  6.576955e+34
1.340000e+05  7.856149e+14  6.573694e+34
1.350000e+05  7.854840e+14  6.570409e+34
1.360000e+05  7.853522e+14  6.567100e+34
1.370000e+05  7.852193e+14  6.563768e+34
1.380000e+05  7.850855e+14  6.560412e+34
1.390000e+05  7.849506e+14  6.557032e+34
1.400000e+05  7.848148e+14  6.553629e+34
1.410000e+05  7.846780e+14  6.550203e+34
1.420000e+05  7.845402e+14  6.546753e+34
1.430000e+05  7.844015e+14  6.543280e+34
1.440000e+05  7.842617e+14  6.539783e+34
1.450000e+05  7.841210e+14  6.536263e+34
1.460000e+05  7.839792e+14  6.532719e+34
1.470000e+05  7.838365e+14  6.529152e+34
1.480000e+05  7.836928e+14  6.525561e+34
1.490000e+05  7.835481e+14  6.521948e+34
1.500000e+05  7.834024e+14  6.518311e+34
1.510000e+05  7.832558e+14  6.514650e+34
1.520000e+05  7.831081e+14  6.510966e+34
1.530000e+05  7.829595e+14  6.507260e+34
1.540000e+05  7.828098e+14  6.503529e+34
1.550000e+05  7.826592e+14  6.499776e+34
1.560000e+05  7.825076e+14  6.495999e+34
1.570000e+05  7.823550e+14  6.492199e+34
1.580000e+05  7.822014e+14  6.488376e+34
1.590000e+05  7.820468e+14  6.484530e+34
1.600000e+05  7.818912e+14  6.480661e+34
1.610000e+05  7.817347e+14  6.476769e+34
1.620000e+05  7.815771e+14  6.472853e+34
1.630000e+05  7.814186e+14  6.468915e+34
1.640000e+05  7.812590e+14  6.464953e+34
1.650000e+05  7.810985e+14  6.460969e+34
1.660000e+05  7.809369e+14  6.456961e+34
1.670000e+05  7.807744e+14  6.452931e+34
1.680000e+05  7.806109e+14  6.448878e+34
1.690000e+05  7.804464e+14  6.444801e+34
1.700000e+05  7.802809e+14  6.440702e+34
1.710000e+05  7.801144e+14  6.436580e+34
1.720000e+05  7.799469e+14  6.432435e+34
1.730000e+05  7.797784e+14  6.428267e+34
1.740000e+05  7.796089e+14  6.424077e+34
1.750000e+05  7.794385e+14  6.419863e+34
1.760000e+05  7.792670e+14  6.415627e+34
1.770000e+05  7.790945e+14  6.411368e+34
1.780000e+05  7.789211e+14  6.407087e+34
1.790000e+05  7.787466e+14  6.402783e+34
1.800000e+05  7.785711e+14  6.398456e+34
1.810000e+05  7.783947e+14  6.394106e+34
1.820000e+05  7.782172e+14  6.389734e+34
1.830000e+05  7.780388e+14  6.385339e+34
1.840000e+05  7.778593e+14  6.380922e+34
1.850000e+05  7.776789e+14  6.376482e+34
1.860000e+05  7.774974e+14  6.372020e+34
1.870000e+05  7.773150e+14  6.367535e+34
1.880000e+05  7.771315e+14  6.363028e+34
1.890000e+05  7.769471e+14  6.358498e+34
1.900000e+05  7.767616e+14  6.353946e+34
1.910000e+05  7.765752e+14  6.349372e+34
1.920000e+05  7.763877e+14  6.344775e+34
1.930000e+05  7.761992e+14  6.340156e+34
1.940000e+05  7.760098e+14  6.335514e+34
1.950000e+05  7.758193e+14  6.330850e+34
1.960000e+05  7.756279e+14  6.326164e+34
1.970000e+05  7.754354e+14  6.321456e+34
1.980000e+05  7.752419e+14  6.316726e+34
1.990000e+05  7.750474e+14  6.311973e+34
2.000000e+05  7.748520e+14  6.307198e+34
2.010000e+05  7.746555e+14  6.302401e+34
2.020000e+05  7.744580e+14  6.297582e+34
2.030000e+05  7.742595e+14  6.292741e+34
2.040000e+05  7.740600e+14  6.287878e+34
2.050000e+05  7.738595e+14  6.282993e+34
2.060000e+05  7.736580e+14  6.278086e+34
2.070000e+05  7.734554e+14  6.273157e+34
2.080000e+05  7.732519e+14  6.268206e+34
2.090000e+05  7.730474e+14  6.263233e+34
2.100000e+05  7.728418e+14  6.258238e+34
2.110000e+05  7.726353e+14  6.253222e+34
2.120000e+05  7.724277e+14  6.248183e+34
2.130000e+05  7.722191e+14  6.243123e+34
2.140000e+05  7.720095e+14  6.238041e+34
2.150000e+05  7.717989e+14  6.232938e+34
2.160000e+05  7.715873e+14  6.227812e+34
2.170000e+05  7.713747e+14  6.222665e+34
2.180000e+05  7.711611e+14  6.217497e+34
2.190000e+05  7.709464e+14  6.212306e+34
2.200000e+05  7.707308e+14  6.207095e+34
2.210000e+05  7.705141e+14  6.201861e+34
2.220000e+05  7.702964e+14  6.196606e+34
2.230000e+05  7.700777e+14  6.191330e+34
2.240000e+05  7.698580e+14  6.186032e+34
2.250000e+05  7.696373e+14  6.180713e+34
2.260000e+05  7.694155e+14  6.175372e+34
2.270000e+05  7.691928e+14  6.170010e+34
2.280000e+05  7.689690e+14  6.164627e+34
2.290000e+05  7.687442e+14  6.159222e+34
2.300000e+05  7.685184e+14  6.153796e+34
2.310000e+05  7.682916e+14  6.148349e+34
2.320000e+05  7.680637e+14  6.142880e+34
2.330000e+05  7.678349e+14  6.137391e+34
2.340000e+05  7.676050e+14  6.131880e+34
2.350000e+05  7.673741e+14  6.126348e+34
2.360000e+05  7.671422e+14  6.120795e+34
2.370000e+05  7.669092e+14  6.115221e+34
2.380000e+05  7.666753e+14  6.109626e+34
2.390000e+05  7.664403e+14  6.104010e+34
2.400000e+05  7.662043e+14  6.098373e+34
2.410000e+05  7.659672e+14  6.092715e+34
2.420000e+05  7.657292e+14  6.087036e+34
2.430000e+05  7.654901e+14  6.081336e+34
2.440000e+05  7.652500e+14  6.075616e+34
2.450000e+05  7.650089e+14  6.069875e+34
2.460000e+05  7.647667e+14  6.064113e+34
2.470000e+05  7.645236e+14  6.058330e+34
2.480000e+05  7.642794e+14  6.052526e+34
2.490000e+05  7.640341e+14  6.046702e+34
2.500000e+05  7.637879e+14  6.040857e+34
2.510000e+05  7.635406e+14  6.034992e+34
2.520000e+05  7.632923e+14  6.029106e+34
2.530000e+05  7.630430e+14  6.023200e+34
2.540000e+05  7.627926e+14  6.017273e+34
2.550000e+05  7.625412e+14  6.011325e+34
2.560000e+05  7.622888e+14  6.005357e+34
2.570000e+05  7.620353e+14  5.999369e+34
2.580000e+05  7.617808e+14  5.993361e+34
2.590000e+05  7.615253e+14  5.987332e+34
2.600000e+05  7.612688e+14  5.981283e+34
2.610000e+05  7.610112e+14  5.975213e+34
2.620000e+05  7.607526e+14  5.969124e+34
2.630000e+05  7.604929e+14  5.963014e+34
2.640000e+05  7.602322e+14  5.956884e+34
2.650000e+05  7.599705e+14  5.950734e+34
2.660000e+05  7.597078e+14  5.944564e+34
2.670000e+05  7.594440e+14  5.938373e+34
2.680000e+05  7.591791e+14  5.932163e+34
2.690000e+05  7.589133e+14  5.925933e+34
2.700000e+05  7.586464e+14  5.919683e+34
2.710000e+05  7.583784e+14  5.913413e+34
2.720000e+05  7.581095e+14  5.907123e+34
2.730000e+05  7.578395e+14  5.900814e+34
2.740000e+05  7.575684e+14  5.894484e+34
2.750000e+05  7.572963e+14  5.888135e+34
2.760000e+05  7.570232e+14  5.881767e+34
2.770000e+05  7.567490e+14  5.875378e+34
2.780000e+05  7.564738e+14  5.868970e+34
2.790000e+05  7.561975e+14  5.862542e+34
2.800000e+05  7.559202e+14  5.856095e+34
2.810000e+05  7.556418e+14  5.849628e+34
2.820000e+05  7.553624e+14  5.843142e+34
2.830000e+05  7.550820e+14  5.836636e+34
2.840000e+05  7.548005e+14  5.830111e+34
2.850000e+05  7.545180e+14  5.823567e+34
2.860000e+05  7.542344e+14  5.817003e+34
2.870000e+05  7.539498e+14  5.810420e+34
2.880000e+05  7.536641e+14  5.803818e+34
2.890000e+05  7.533774e+14  5.797196e+34
2.900000e+05  7.530896e+14  5.790556e+34
2.910000e+05  7.528008e+14  5.783896e+34
2.920000e+05  7.525109e+14  5.777217e+34
2.930000e+05  7.522200e+14  5.770519e+34
2.940000e+05  7.519280e+14  5.763802e+34
2.950000e+05  7.516350e+14  5.757066e+34
2.960000e+05  7.513409e+14  5.750311e+34
2.970000e+05  7.510457e+14  5.743537e+34
2.980000e+05  7.507496e+14  5.736745e+34
2.990000e+05  7.504523e+14  5.729933e+34
3.000000e+05  7.501540e+14  5.723103e+34
3.010000e+05  7.498546e+14  5.716254e+34
3.020000e+05  7.495542e+14  5.709387e+34
3.030000e+05  7.492528e+14  5.702501e+34
3.040000e+05  7.489502e+14  5.695596e+34
3.050000e+05  7.486466e+14  5.688672e+34
3.060000e+05  7.483420e+14  5.681730e+34
3.070000e+05  7.480363e+14  5.674770e+34
3.080000e+05  7.477295e+14  5.667791e+34
3.090000e+05  7.474217e+14  5.660794e+34
3.100000e+05  7.471128e+14  5.653778e+34
3.110000e+05  7.468028e+14  5.646744e+34
3.120000e+05  7.464918e+14  5.639692e+34
3.130000e+05  7.461797e+14  5.632622e+34
3.140000e+05  7.458666e+14  5.625533e+34
3.150000e+05  7.455523e+14  5.618426e+34
3.160000e+05  7.452371e+14  5.611301e+34
3.170000e+05  7.449207e+14  5.604159e+34
3.180000e+05  7.446033e+14  5.596998e+34
3.190000e+05  7.442848e+14  5.589819e+34
3.200000e+05  7.439652e+14  5.582622e+34
3.210000e+05  7.436446e+14  5.575407e+34
3.220000e+05  7.433229e+14  5.568175e+34
3.230000e+05  7.430001e+14  5.560924e+34
3.240000e+05  7.426763e+14  5.553656e+34
3.250000e+05  7.423514e+14  5.546370e+34
3.260000e+05  7.420254e+14  5.539067e+34
3.270000e+05  7.416983e+14  5.531745e+34
3.280000e+05  7.413702e+14  5.524407e+34
3.290000e+05  7.410410e+14  5.517050e+34
3.300000e+05  7.407107e+14  5.509677e+34
3.310000e+05  7.403793e+14  5.502286e+34
3.320000e+05  7.400469e+14  5.494877e+34
3.330000e+05  7.397133e+14  5.487451e+34
3.340000e+05  7.393787e+14  5.480008e+34
3.350000e+05  7.390431e+14  5.472547e+34
3.360000e+05  7.387063e+14  5.465069e+34
3.370000e+05  7.383684e+14  5.457574e+34
3.380000e+05  7.380295e+14  5.450062e+34
3.390000e+05  7.376895e+14  5.442533e+34
3.400000e+05  7.373484e+14  5.434987e+34
3.410000e+05  7.370062e+14  5.427424e+34
3.420000e+05  7.366629e+14  5.419844e+34
3.430000e+05  7.363186e+14  5.412247e+34
3.440000e+05  7.359731e+14  5.404633e+34
3.450000e+05  7.356266e+14  5.397002e+34
3.460000e+05  7.352790e+14  5.389355e+34
3.470000e+05  7.349303e+14  5.381690e+34
3.480000e+05  7.345805e+14  5.374010e+34
3.490000e+05  7.342296e+14  5.366312e+34
3.500000e+05  7.338776e+14  5.358598e+34
3.510000e+05  7.335245e+14  5.350867e+34
3.520000e+05  7.331703e+14  5.343120e+34
3.530000e+05  7.328151e+14  5.335357e+34
3.540000e+05  7.324587e+14  5.327577e+34
3.550000e+05  7.321013e+14  5.319781e+34
3.560000e+05  7.317427e+14  5.311968e+34
3.570000e+05  7.313830e+14  5.304140e+34
3.580000e+05  7.310223e+14  5.296295e+34
3.590000e+05  7.306604e+14  5.288434e+34
3.600000e+05  7.302975e+14  5.280557e+34
3.610000e+05  7.299334e+14  5.272663e+34
3.620000e+05  7.295683e+14  5.264754e+34
3.630000e+05  7.292020e+14  5.256829e+34
3.640000e+05  7.288346e+14  5.248888e+34
3.650000e+05  7.284662e+14  5.240931e+34
3.660000e+05  7.280966e+14  5.232958e+34
3.670000e+05  7.277259e+14  5.224970e+34
3.680000e+05  7.273541e+14  5.216966e+34
3.690000e+05  7.269812e+14  5.208946e+34
3.700000e+05  7.266072e+14  5.200911e+34
3.710000e+05  7.262321e+14  5.192860e+34
3.720000e+05  7.258559e+14  5.184793e+34
3.730000e+05  7.254785e+14  5.176712e+34
3.740000e+05  7.251001e+14  5.168614e+34
3.750000e+05  7.247205e+14  5.160502e+34
3.760000e+05  7.243398e+14  5.152374e+34
3.770000e+05  7.239580e+14  5.144231e+34
3.780000e+05  7.235751e+14  5.136072e+34
3.790000e+05  7.231911e+14  5.127899e+34
3.800000e+05  7.228059e+14  5.119710e+34
3.810000e+05  7.224196e+14  5.111506e+34
3.820000e+05  7.220322e+14  5.103288e+34
3.830000e+05  7.216437e+14  5.095054e+34
3.840000e+05  7.212541e+14  5.086806e+34
3.850000e+05  7.208633e+14  5.078542e+34
3.860000e+05  7.204714e+14  5.070264e+34
3.870000e+05  7.200784e+14  5.061971e+34
3.880000e+05  7.196843e+14  5.053664e+34
3.890000e+05  7.192890e+14  5.045342e+34
3.900000e+05  7.188926e+14  5.037005e+34
3.910000e+05  7.184951e+14  5.028654e+34
3.920000e+05  7.180965e+14  5.020288e+34
3.930000e+05  7.176967e+14  5.011908e+34
3.940000e+05  7.172958e+14  5.003514e+34
3.950000e+05  7.168937e+14  4.995105e+34
3.960000e+05  7.164905e+14  4.986682e+34
3.970000e+05  7.160862e+14  4.978245e+34
3.980000e+05  7.156808e+14  4.969793e+34
3.990000e+05  7.152742e+14  4.961328e+34
4.000000e+05  7.148665e+14  4.952848e+34
4.010000e+05  7.144576e+14  4.944355e+34
4.020000e+05  7.140476e+14  4.935847e+34
4.030000e+05  7.136364e+14  4.927326e+34
4.040000e+05  7.132241e+14  4.918791e+34
4.050000e+05  7.128107e+14  4.910242e+34
4.060000e+05  7.123961e+14  4.901680e+34
4.070000e+05  7.119804e+14  4.893103e+34
4.080000e+05  7.115635e+14  4.884513e+34
4.090000e+05  7.111455e+14  4.875910e+34
4.100000e+05  7.107263e+14  4.867293e+34
4.110000e+05  7.103060e+14  4.858663e+34
4.120000e+05  7.098845e+14  4.850019e+34
4.130000e+05  7.094619e+14  4.841362e+34
4.140000e+05  7.090381e+14  4.832692e+34
4.150000e+05  7.086132e+14  4.824008e+34
4.160000e+05  7.081871e+14  4.815311e+34
4.170000e+05  7.077599e+14  4.806602e+34
4.180000e+05  7.073315e+14  4.797879e+34
4.190000e+05  7.069019e+14  4.789143e+34
4.200000e+05  7.064712e+14  4.780394e+34
4.210000e+05  7.060393e+14  4.771632e+34
4.220000e+05  7.056063e+14  4.762858e+34
4.230000e+05  7.051721e+14  4.754071e+34
4.240000e+05  7.047367e+14  4.745271e+34
4.250000e+05  7.043002e+14  4.736458e+34
4.260000e+05  7.038625e+14  4.727633e+34
4.270000e+05  7.034236e+14  4.718795e+34
4.280000e+05  7.029836e+14  4.709945e+34
4.290000e+05  7.025424e+14  4.701083e+34
4.300000e+05  7.021000e+14  4.692208e+34
4.310000e+05  7.016565e+14  4.683320e+34
4.320000e+05  7.012117e+14  4.674421e+34
4.330000e+05  7.007658e+14  4.665509e+34
4.340000e+05  7.003188e+14  4.656585e+34
4.350000e+05  6.998705e+14  4.647650e+34
4.360000e+05  6.994211e+14  4.638702e+34
4.370000e+05  6.989705e+14  4.629742e+34
4.380000e+05  6.985187e+14  4.620770e+34
4.390000e+05  6.980657e+14  4.611787e+34
4.400000e+05  6.976116e+14  4.602791e+34
4.410000e+05  6.971562e+14  4.593784e+34
4.420000e+05  6.966997e+14  4.584766e+34
4.430000e+05  6.962420e+14  4.575735e+34
4.440000e+05  6.957831e+14  4.566693e+34
4.450000e+05  6.953230e+14  4.557640e+34
4.460000e+05  6.948617e+14  4.548575e+34
4.470000e+05  6.943992e+14  4.539499e+34
4.480000e+05  6.939356e+14  4.530412e+34
4.490000e+05  6.934707e+14  4.521313e+34
4.500000e+05  6.930046e+14  4.512204e+34
4.510000e+05  6.925374e+14  4.503083e+34
4.520000e+05  6.920689e+14  4.493951e+34
4.530000e+05  6.915993e+14  4.484808e+34
4.540000e+05  6.911284e+14  4.475654e+34
4.550000e+05  6.906564e+14  4.466490e+34
4.560000e+05  6.901831e+14  4.457314e+34
4.570000e+05  6.897086e+14  4.448128e+34
4.580000e+05  6.892330e+14  4.438931e+34
4.590000e+05  6.887561e+14  4.429723e+34
4.600000e+05  6.882780e+14  4.420505e+34
4.610000e+05  6.877987e+14  4.411277e+34
4.620000e+05  6.873182e+14  4.402038e+34
4.630000e+05  6.868364e+14  4.392788e+34
4.640000e+05  6.863535e+14  4.383529e+34
4.650000e+05  6.858693e+14  4.374259e+34
4.660000e+05  6.853840e+14  4.364978e+34
4.670000e+05  6.848974e+14  4.355688e+34
4.680000e+05  6.844096e+14  4.346388e+34
4.690000e+05  6.839205e+14  4.337078e+34
4.700000e+05  6.834303e+14  4.327757e+34
4.710000e+05  6.829388e+14  4.318427e+34
4.720000e+05  6.824461e+14  4.309087e+34
4.730000e+05  6.819521e+14  4.299738e+34
4.740000e+05  6.814570e+14  4.290378e+34
4.750000e+05  6.809606e+14  4.281009e+34
4.760000e+05  6.804629e+14  4.271631e+34
4.770000e+05  6.799641e+14  4.262243e+34
4.780000e+05  6.794640e+14  4.252846e+34
4.790000e+05  6.789627e+14  4.243439e+34
4.800000e+05  6.784601e+14  4.234023e+34
4.810000e+05  6.779563e+14  4.224598e+34
4.820000e+05  6.774512e+14  4.215163e+34
4.830000e+05  6.769449e+14  4.205720e+34
4.840000e+05  6.764374e+14  4.196267e+34
4.850000e+05  6.759286e+14  4.186806e+34
4.860000e+05  6.754186e+14  4.177335e+34
4.870000e+05  6.749073e+14  4.167856e+34
4.880000e+05  6.743948e+14  4.158368e+34
4.890000e+05  6.738810e+14  4.148871e+34
4.900000e+05  6.733660e+14  4.139366e+34
4.910000e+05  6.728497e+14  4.129852e+34
4.920000e+05  6.723322e+14  4.120330e+34
4.930000e+05  6.718134e+14  4.110799e+34
4.940000e+05  6.712933e+14  4.101259e+34
4.950000e+05  6.707720e+14  4.091712e+34
4.960000e+05  6.702494e+14  4.082156e+34
4.970000e+05  6.697256e+14  4.072592e+34
4.980000e+05  6.692005e+14  4.063020e+34
4.990000e+05  6.686741e+14  4.053440e+34
5.000000e+05  6.681464e+14  4.043852e+34
5.010000e+05  6.676175e+14  4.034256e+34
5.020000e+05  6.670873e+14  4.024652e+34
5.030000e+05  6.665559e+14  4.015041e+34
5.040000e+05  6.660231e+14  4.005421e+34
5.050000e+05  6.654891e+14  3.995794e+34
5.060000e+05  6.649538e+14  3.986160e+34
5.070000e+05  6.644172e+14  3.976518e+34
5.080000e+05  6.638794e+14  3.966869e+34
5.090000e+05  6.633402e+14  3.957212e+34
5.100000e+05  6.627998e+14  3.947548e+34
5.110000e+05  6.622581e+14  3.937877e+34
5.120000e+05  6.617151e+14  3.928198e+34
5.130000e+05  6.611708e+14  3.918513e+34
5.140000e+05  6.606252e+14  3.908820e+34
5.150000e+05  6.600783e+14  3.899121e+34
5.160000e+05  6.595301e+14  3.889415e+34
5.170000e+05  6.589807e+14  3.879701e+34
5.180000e+05  6.584299e+14  3.869982e+34
5.190000e+05  6.578778e+14  3.860255e+34
5.200000e+05  6.573244e+14  3.850522e+34
5.210000e+05  6.567697e+14  3.840782e+34
5.220000e+05  6.562137e+14  3.831036e+34
5.230000e+05  6.556564e+14  3.821284e+34
5.240000e+05  6.550978e+14  3.811525e+34
5.250000e+05  6.545379e+14  3.801760e+34
5.260000e+05  6.539767e+14  3.791989e+34
5.270000e+05  6.534141e+14  3.782211e+34
5.280000e+05  6.528502e+14  3.772428e+34
5.290000e+05  6.522850e+14  3.762639e+34
5.300000e+05  6.517185e+14  3.752843e+34
5.310000e+05  6.511507e+14  3.743042e+34
5.320000e+05  6.505815e+14  3.733236e+34
5.330000e+05  6.500110e+14  3.723423e+34
5.340000e+05  6.494392e+14  3.713605e+34
5.350000e+05  6.488660e+14  3.703781e+34
5.360000e+05  6.482915e+14  3.693952e+34
5.370000e+05  6.477157e+14  3.684118e+34
5.380000e+05  6.471385e+14  3.674278e+34
5.390000e+05  6.465600e+14  3.664433e+34
5.400000e+05  6.459802e+14  3.654583e+34
5.410000e+05  6.453990e+14  3.644728e+34
5.420000e+05  6.448164e+14  3.634867e+34
5.430000e+05  6.442326e+14  3.625002e+34
5.440000e+05  6.436473e+14  3.615132e+34
5.450000e+05  6.430607e+14  3.605257e+34
5.460000e+05  6.424728e+14  3.595377e+34
5.470000e+05  6.418835e+14  3.585493e+34
5.480000e+05  6.412928e+14  3.575604e+34
5.490000e+05  6.407008e+14  3.565711e+34
5.500000e+05  6.401074e+14  3.555813e+34
5.510000e+05  6.395127e+14  3.545911e+34
5.520000e+05  6.389166e+14  3.536004e+34
5.530000e+05  6.383191e+14  3.526093e+34
5.540000e+05  6.377203e+14  3.516179e+34
5.550000e+05  6.371200e+14  3.506260e+34
5.560000e+05  6.365184e+14  3.496337e+34
5.570000e+05  6.359155e+14  3.486410e+34
5.580000e+05  6.353111e+14  3.476479e+34
5.590000e+05  6.347054e+14  3.466545e+34
5.600000e+05  6.340982e+14  3.456606e+34
5.610000e+05  6.334897e+14  3.446665e+34
5.620000e+05  6.328798e+14  3.436719e+34
5.630000e+05  6.322685e+14  3.426770e+34
5.640000e+05  6.316559e+14  3.416818e+34
5.650000e+05  6.310418e+14  3.406863e+34
5.660000e+05  6.304263e+14  3.396904e+34
5.670000e+05  6.298094e+14  3.386942e+34
5.680000e+05  6.291912e+14  3.376977e+34
5.690000e+05  6.285715e+14  3.367009e+34
5.700000e+05  6.279504e+14  3.357038e+34
5.710000e+05  6.273279e+14  3.347064e+34
5.720000e+05  6.267040e+14  3.337088e+34
5.730000e+05  6.260786e+14  3.327108e+34
5.740000e+05  6.254519e+14  3.317126e+34
5.750000e+05  6.248237e+14  3.307142e+34
5.760000e+05  6.241941e+14  3.297155e+34
5.770000e+05  6.235631e+14  3.287166e+34
5.780000e+05  6.229307e+14  3.277174e+34
5.790000e+05  6.222968e+14  3.267180e+34
5.800000e+05  6.216615e+14  3.257184e+34
5.810000e+05  6.210248e+14  3.247186e+34
5.820000e+05  6.203866e+14  3.237186e+34
5.830000e+05  6.197470e+14  3.227183e+34
