   Radius        Density      Pressure     
2.230000e+05  1.222364e+15  2.476179e+35
2.240000e+05  1.222034e+15  2.474171e+35
2.250000e+05  1.221702e+15  2.472155e+35
2.260000e+05  1.221368e+15  2.470131e+35
2.270000e+05  1.221033e+15  2.468099e+35
2.280000e+05  1.220697e+15  2.466059e+35
2.290000e+05  1.220359e+15  2.464011e+35
2.300000e+05  1.220019e+15  2.461955e+35
2.310000e+05  1.219678e+15  2.459891e+35
2.320000e+05  1.219335e+15  2.457819e+35
2.330000e+05  1.218991e+15  2.455739e+35
2.340000e+05  1.218646e+15  2.453651e+35
2.350000e+05  1.218299e+15  2.451555e+35
2.360000e+05  1.217950e+15  2.449450e+35
2.370000e+05  1.217600e+15  2.447338e+35
2.380000e+05  1.217248e+15  2.445219e+35
2.390000e+05  1.216895e+15  2.443091e+35
2.400000e+05  1.216540e+15  2.440955e+35
2.410000e+05  1.216184e+15  2.438811e+35
2.420000e+05  1.215826e+15  2.436659e+35
2.430000e+05  1.215467e+15  2.434500e+35
2.440000e+05  1.215106e+15  2.432333e+35
2.450000e+05  1.214744e+15  2.430157e+35
2.460000e+05  1.214380e+15  2.427974e+35
2.470000e+05  1.214015e+15  2.425784e+35
2.480000e+05  1.213648e+15  2.423585e+35
2.490000e+05  1.213279e+15  2.421378e+35
2.500000e+05  1.212909e+15  2.419164e+35
2.510000e+05  1.212538e+15  2.416942e+35
2.520000e+05  1.212165e+15  2.414712e+35
2.530000e+05  1.211790e+15  2.412475e+35
2.540000e+05  1.211414e+15  2.410230e+35
2.550000e+05  1.211037e+15  2.407977e+35
2.560000e+05  1.210658e+15  2.405716e+35
2.570000e+05  1.210277e+15  2.403448e+35
2.580000e+05  1.209895e+15  2.401171e+35
2.590000e+05  1.209511e+15  2.398888e+35
2.600000e+05  1.209126e+15  2.396596e+35
2.610000e+05  1.208739e+15  2.394297e+35
2.620000e+05  1.208351e+15  2.391991e+35
2.630000e+05  1.207961e+15  2.389676e+35
2.640000e+05  1.207570e+15  2.387354e+35
2.650000e+05  1.207177e+15  2.385025e+35
2.660000e+05  1.206782e+15  2.382688e+35
2.670000e+05  1.206386e+15  2.380343e+35
2.680000e+05  1.205989e+15  2.377991e+35
2.690000e+05  1.205590e+15  2.375631e+35
2.700000e+05  1.205189e+15  2.373264e+35
2.710000e+05  1.204787e+15  2.370889e+35
2.720000e+05  1.204384e+15  2.368507e+35
2.730000e+05  1.203978e+15  2.366118e+35
2.740000e+05  1.203572e+15  2.363720e+35
2.750000e+05  1.203163e+15  2.361316e+35
2.760000e+05  1.202754e+15  2.358904e+35
2.770000e+05  1.202342e+15  2.356484e+35
2.780000e+05  1.201929e+15  2.354058e+35
2.790000e+05  1.201515e+15  2.351623e+35
2.800000e+05  1.201099e+15  2.349182e+35
2.810000e+05  1.200681e+15  2.346733e+35
2.820000e+05  1.200262e+15  2.344276e+35
2.830000e+05  1.199842e+15  2.341813e+35
2.840000e+05  1.199420e+15  2.339342e+35
2.850000e+05  1.198996e+15  2.336863e+35
2.860000e+05  1.198571e+15  2.334378e+35
2.870000e+05  1.198144e+15  2.331885e+35
2.880000e+05  1.197715e+15  2.329385e+35
2.890000e+05  1.197286e+15  2.326878e+35
2.900000e+05  1.196854e+15  2.324363e+35
2.910000e+05  1.196421e+15  2.321841e+35
2.920000e+05  1.195987e+15  2.319312e+35
2.930000e+05  1.195550e+15  2.316776e+35
2.940000e+05  1.195113e+15  2.314233e+35
2.950000e+05  1.194674e+15  2.311682e+35
2.960000e+05  1.194233e+15  2.309124e+35
2.970000e+05  1.193791e+15  2.306560e+35
2.980000e+05  1.193347e+15  2.303988e+35
2.990000e+05  1.192901e+15  2.301409e+35
3.000000e+05  1.192454e+15  2.298823e+35
3.010000e+05  1.192006e+15  2.296230e+35
3.020000e+05  1.191556e+15  2.293629e+35
3.030000e+05  1.191104e+15  2.291022e+35
3.040000e+05  1.190651e+15  2.288408e+35
3.050000e+05  1.190196e+15  2.285787e+35
3.060000e+05  1.189740e+15  2.283159e+35
3.070000e+05  1.189282e+15  2.280523e+35
3.080000e+05  1.188822e+15  2.277881e+35
3.090000e+05  1.188361e+15  2.275232e+35
3.100000e+05  1.187899e+15  2.272576e+35
3.110000e+05  1.187434e+15  2.269913e+35
3.120000e+05  1.186969e+15  2.267243e+35
3.130000e+05  1.186501e+15  2.264567e+35
3.140000e+05  1.186033e+15  2.261883e+35
3.150000e+05  1.185562e+15  2.259193e+35
3.160000e+05  1.185090e+15  2.256495e+35
3.170000e+05  1.184617e+15  2.253791e+35
3.180000e+05  1.184141e+15  2.251081e+35
3.190000e+05  1.183665e+15  2.248363e+35
3.200000e+05  1.183186e+15  2.245639e+35
3.210000e+05  1.182707e+15  2.242908e+35
3.220000e+05  1.182225e+15  2.240170e+35
3.230000e+05  1.181742e+15  2.237425e+35
3.240000e+05  1.181258e+15  2.234674e+35
3.250000e+05  1.180771e+15  2.231916e+35
3.260000e+05  1.180284e+15  2.229151e+35
3.270000e+05  1.179794e+15  2.226380e+35
3.280000e+05  1.179304e+15  2.223602e+35
3.290000e+05  1.178811e+15  2.220818e+35
3.300000e+05  1.178317e+15  2.218026e+35
3.310000e+05  1.177821e+15  2.215229e+35
3.320000e+05  1.177324e+15  2.212424e+35
3.330000e+05  1.176825e+15  2.209614e+35
3.340000e+05  1.176325e+15  2.206796e+35
3.350000e+05  1.175823e+15  2.203972e+35
3.360000e+05  1.175319e+15  2.201142e+35
3.370000e+05  1.174814e+15  2.198305e+35
3.380000e+05  1.174308e+15  2.195462e+35
3.390000e+05  1.173799e+15  2.192612e+35
3.400000e+05  1.173289e+15  2.189756e+35
3.410000e+05  1.172778e+15  2.186893e+35
3.420000e+05  1.172265e+15  2.184024e+35
3.430000e+05  1.171750e+15  2.181149e+35
3.440000e+05  1.171234e+15  2.178267e+35
3.450000e+05  1.170716e+15  2.175379e+35
3.460000e+05  1.170197e+15  2.172485e+35
3.470000e+05  1.169676e+15  2.169584e+35
3.480000e+05  1.169153e+15  2.166677e+35
3.490000e+05  1.168629e+15  2.163764e+35
3.500000e+05  1.168103e+15  2.160844e+35
3.510000e+05  1.167575e+15  2.157919e+35
3.520000e+05  1.167046e+15  2.154987e+35
3.530000e+05  1.166516e+15  2.152048e+35
3.540000e+05  1.165983e+15  2.149104e+35
3.550000e+05  1.165450e+15  2.146154e+35
3.560000e+05  1.164914e+15  2.143197e+35
3.570000e+05  1.164377e+15  2.140234e+35
3.580000e+05  1.163838e+15  2.137265e+35
3.590000e+05  1.163298e+15  2.134290e+35
3.600000e+05  1.162756e+15  2.131309e+35
3.610000e+05  1.162213e+15  2.128322e+35
3.620000e+05  1.161668e+15  2.125329e+35
3.630000e+05  1.161121e+15  2.122329e+35
3.640000e+05  1.160573e+15  2.119324e+35
3.650000e+05  1.160023e+15  2.116313e+35
3.660000e+05  1.159471e+15  2.113296e+35
3.670000e+05  1.158918e+15  2.110273e+35
3.680000e+05  1.158363e+15  2.107243e+35
3.690000e+05  1.157807e+15  2.104208e+35
3.700000e+05  1.157249e+15  2.101168e+35
3.710000e+05  1.156689e+15  2.098121e+35
3.720000e+05  1.156128e+15  2.095068e+35
3.730000e+05  1.155565e+15  2.092010e+35
3.740000e+05  1.155001e+15  2.088945e+35
3.750000e+05  1.154435e+15  2.085875e+35
3.760000e+05  1.153867e+15  2.082800e+35
3.770000e+05  1.153298e+15  2.079718e+35
3.780000e+05  1.152727e+15  2.076631e+35
3.790000e+05  1.152154e+15  2.073537e+35
3.800000e+05  1.151580e+15  2.070439e+35
3.810000e+05  1.151004e+15  2.067334e+35
3.820000e+05  1.150426e+15  2.064224e+35
3.830000e+05  1.149847e+15  2.061108e+35
3.840000e+05  1.149267e+15  2.057987e+35
3.850000e+05  1.148684e+15  2.054860e+35
3.860000e+05  1.148100e+15  2.051727e+35
3.870000e+05  1.147514e+15  2.048589e+35
3.880000e+05  1.146927e+15  2.045445e+35
3.890000e+05  1.146338e+15  2.042296e+35
3.900000e+05  1.145748e+15  2.039141e+35
3.910000e+05  1.145155e+15  2.035980e+35
3.920000e+05  1.144562e+15  2.032815e+35
3.930000e+05  1.143966e+15  2.029643e+35
3.940000e+05  1.143369e+15  2.026467e+35
3.950000e+05  1.142770e+15  2.023285e+35
3.960000e+05  1.142170e+15  2.020097e+35
3.970000e+05  1.141568e+15  2.016904e+35
3.980000e+05  1.140964e+15  2.013706e+35
3.990000e+05  1.140359e+15  2.010502e+35
4.000000e+05  1.139752e+15  2.007293e+35
4.010000e+05  1.139143e+15  2.004079e+35
4.020000e+05  1.138533e+15  2.000859e+35
4.030000e+05  1.137921e+15  1.997635e+35
4.040000e+05  1.137307e+15  1.994405e+35
4.050000e+05  1.136692e+15  1.991169e+35
4.060000e+05  1.136075e+15  1.987929e+35
4.070000e+05  1.135456e+15  1.984683e+35
4.080000e+05  1.134836e+15  1.981433e+35
4.090000e+05  1.134214e+15  1.978177e+35
4.100000e+05  1.133590e+15  1.974916e+35
4.110000e+05  1.132965e+15  1.971649e+35
4.120000e+05  1.132338e+15  1.968378e+35
4.130000e+05  1.131709e+15  1.965102e+35
4.140000e+05  1.131079e+15  1.961821e+35
4.150000e+05  1.130447e+15  1.958534e+35
4.160000e+05  1.129814e+15  1.955243e+35
4.170000e+05  1.129178e+15  1.951947e+35
4.180000e+05  1.128541e+15  1.948645e+35
4.190000e+05  1.127903e+15  1.945339e+35
4.200000e+05  1.127263e+15  1.942028e+35
4.210000e+05  1.126621e+15  1.938712e+35
4.220000e+05  1.125977e+15  1.935391e+35
4.230000e+05  1.125332e+15  1.932065e+35
4.240000e+05  1.124685e+15  1.928735e+35
4.250000e+05  1.124036e+15  1.925399e+35
4.260000e+05  1.123386e+15  1.922059e+35
4.270000e+05  1.122733e+15  1.918714e+35
4.280000e+05  1.122080e+15  1.915364e+35
4.290000e+05  1.121424e+15  1.912010e+35
4.300000e+05  1.120767e+15  1.908651e+35
4.310000e+05  1.120108e+15  1.905287e+35
4.320000e+05  1.119448e+15  1.901918e+35
4.330000e+05  1.118786e+15  1.898545e+35
4.340000e+05  1.118122e+15  1.895168e+35
4.350000e+05  1.117456e+15  1.891785e+35
4.360000e+05  1.116789e+15  1.888398e+35
4.370000e+05  1.116120e+15  1.885007e+35
4.380000e+05  1.115449e+15  1.881611e+35
4.390000e+05  1.114777e+15  1.878210e+35
4.400000e+05  1.114103e+15  1.874805e+35
4.410000e+05  1.113427e+15  1.871395e+35
4.420000e+05  1.112750e+15  1.867981e+35
4.430000e+05  1.112070e+15  1.864563e+35
4.440000e+05  1.111389e+15  1.861140e+35
4.450000e+05  1.110707e+15  1.857713e+35
4.460000e+05  1.110022e+15  1.854281e+35
4.470000e+05  1.109336e+15  1.850845e+35
4.480000e+05  1.108649e+15  1.847405e+35
4.490000e+05  1.107959e+15  1.843961e+35
4.500000e+05  1.107268e+15  1.840512e+35
4.510000e+05  1.106575e+15  1.837059e+35
4.520000e+05  1.105881e+15  1.833601e+35
4.530000e+05  1.105184e+15  1.830140e+35
4.540000e+05  1.104486e+15  1.826674e+35
4.550000e+05  1.103786e+15  1.823204e+35
4.560000e+05  1.103085e+15  1.819730e+35
4.570000e+05  1.102382e+15  1.816252e+35
4.580000e+05  1.101677e+15  1.812770e+35
4.590000e+05  1.100970e+15  1.809283e+35
4.600000e+05  1.100261e+15  1.805793e+35
4.610000e+05  1.099551e+15  1.802298e+35
4.620000e+05  1.098839e+15  1.798800e+35
4.630000e+05  1.098126e+15  1.795297e+35
4.640000e+05  1.097410e+15  1.791791e+35
4.650000e+05  1.096693e+15  1.788281e+35
4.660000e+05  1.095974e+15  1.784766e+35
4.670000e+05  1.095254e+15  1.781248e+35
4.680000e+05  1.094531e+15  1.777726e+35
4.690000e+05  1.093807e+15  1.774200e+35
4.700000e+05  1.093081e+15  1.770670e+35
4.710000e+05  1.092354e+15  1.767137e+35
4.720000e+05  1.091624e+15  1.763599e+35
4.730000e+05  1.090893e+15  1.760058e+35
4.740000e+05  1.090160e+15  1.756513e+35
4.750000e+05  1.089426e+15  1.752965e+35
4.760000e+05  1.088689e+15  1.749412e+35
4.770000e+05  1.087951e+15  1.745856e+35
4.780000e+05  1.087211e+15  1.742297e+35
4.790000e+05  1.086470e+15  1.738734e+35
4.800000e+05  1.085726e+15  1.735167e+35
4.810000e+05  1.084981e+15  1.731596e+35
4.820000e+05  1.084234e+15  1.728022e+35
4.830000e+05  1.083485e+15  1.724445e+35
4.840000e+05  1.082735e+15  1.720864e+35
4.850000e+05  1.081982e+15  1.717279e+35
4.860000e+05  1.081228e+15  1.713691e+35
4.870000e+05  1.080472e+15  1.710100e+35
4.880000e+05  1.079715e+15  1.706505e+35
4.890000e+05  1.078955e+15  1.702907e+35
4.900000e+05  1.078194e+15  1.699305e+35
4.910000e+05  1.077431e+15  1.695700e+35
4.920000e+05  1.076667e+15  1.692092e+35
4.930000e+05  1.075900e+15  1.688480e+35
4.940000e+05  1.075132e+15  1.684865e+35
4.950000e+05  1.074361e+15  1.681247e+35
4.960000e+05  1.073590e+15  1.677626e+35
4.970000e+05  1.072816e+15  1.674001e+35
4.980000e+05  1.072040e+15  1.670373e+35
4.990000e+05  1.071263e+15  1.666743e+35
5.000000e+05  1.070484e+15  1.663109e+35
5.010000e+05  1.069703e+15  1.659471e+35
5.020000e+05  1.068920e+15  1.655831e+35
5.030000e+05  1.068136e+15  1.652188e+35
5.040000e+05  1.067349e+15  1.648541e+35
5.050000e+05  1.066561e+15  1.644892e+35
5.060000e+05  1.065771e+15  1.641240e+35
5.070000e+05  1.064979e+15  1.637584e+35
5.080000e+05  1.064186e+15  1.633926e+35
5.090000e+05  1.063390e+15  1.630265e+35
5.100000e+05  1.062593e+15  1.626601e+35
5.110000e+05  1.061794e+15  1.622934e+35
5.120000e+05  1.060993e+15  1.619264e+35
5.130000e+05  1.060190e+15  1.615592e+35
5.140000e+05  1.059386e+15  1.611916e+35
5.150000e+05  1.058579e+15  1.608238e+35
5.160000e+05  1.057771e+15  1.604557e+35
5.170000e+05  1.056961e+15  1.600873e+35
5.180000e+05  1.056149e+15  1.597187e+35
5.190000e+05  1.055335e+15  1.593498e+35
5.200000e+05  1.054520e+15  1.589806e+35
5.210000e+05  1.053702e+15  1.586112e+35
5.220000e+05  1.052883e+15  1.582415e+35
5.230000e+05  1.052062e+15  1.578716e+35
5.240000e+05  1.051239e+15  1.575014e+35
5.250000e+05  1.050414e+15  1.571309e+35
5.260000e+05  1.049587e+15  1.567602e+35
5.270000e+05  1.048759e+15  1.563893e+35
5.280000e+05  1.047928e+15  1.560181e+35
5.290000e+05  1.047096e+15  1.556466e+35
5.300000e+05  1.046262e+15  1.552749e+35
5.310000e+05  1.045426e+15  1.549030e+35
5.320000e+05  1.044588e+15  1.545309e+35
5.330000e+05  1.043748e+15  1.541585e+35
5.340000e+05  1.042907e+15  1.537859e+35
5.350000e+05  1.042063e+15  1.534130e+35
5.360000e+05  1.041218e+15  1.530400e+35
5.370000e+05  1.040370e+15  1.526667e+35
5.380000e+05  1.039521e+15  1.522932e+35
5.390000e+05  1.038670e+15  1.519194e+35
5.400000e+05  1.037817e+15  1.515455e+35
5.410000e+05  1.036963e+15  1.511713e+35
5.420000e+05  1.036106e+15  1.507970e+35
5.430000e+05  1.035247e+15  1.504224e+35
5.440000e+05  1.034387e+15  1.500476e+35
5.450000e+05  1.033524e+15  1.496726e+35
5.460000e+05  1.032660e+15  1.492975e+35
5.470000e+05  1.031794e+15  1.489221e+35
5.480000e+05  1.030926e+15  1.485465e+35
5.490000e+05  1.030056e+15  1.481708e+35
5.500000e+05  1.029184e+15  1.477948e+35
5.510000e+05  1.028310e+15  1.474187e+35
5.520000e+05  1.027434e+15  1.470423e+35
5.530000e+05  1.026557e+15  1.466658e+35
5.540000e+05  1.025677e+15  1.462892e+35
5.550000e+05  1.024796e+15  1.459123e+35
5.560000e+05  1.023912e+15  1.455353e+35
5.570000e+05  1.023027e+15  1.451581e+35
5.580000e+05  1.022139e+15  1.447807e+35
5.590000e+05  1.021250e+15  1.444032e+35
5.600000e+05  1.020359e+15  1.440255e+35
5.610000e+05  1.019466e+15  1.436476e+35
5.620000e+05  1.018571e+15  1.432696e+35
5.630000e+05  1.017674e+15  1.428914e+35
5.640000e+05  1.016775e+15  1.425131e+35
5.650000e+05  1.015874e+15  1.421346e+35
5.660000e+05  1.014971e+15  1.417560e+35
5.670000e+05  1.014066e+15  1.413772e+35
5.680000e+05  1.013160e+15  1.409983e+35
5.690000e+05  1.012251e+15  1.406192e+35
5.700000e+05  1.011340e+15  1.402401e+35
5.710000e+05  1.010428e+15  1.398607e+35
5.720000e+05  1.009513e+15  1.394813e+35
5.730000e+05  1.008596e+15  1.391017e+35
5.740000e+05  1.007678e+15  1.387220e+35
5.750000e+05  1.006757e+15  1.383422e+35
5.760000e+05  1.005835e+15  1.379622e+35
5.770000e+05  1.004910e+15  1.375821e+35
5.780000e+05  1.003984e+15  1.372019e+35
5.790000e+05  1.003055e+15  1.368216e+35
5.800000e+05  1.002125e+15  1.364412e+35
5.810000e+05  1.001192e+15  1.360607e+35
5.820000e+05  1.000258e+15  1.356801e+35
5.830000e+05  9.993213e+14  1.352994e+35
