   Radius        Density      Pressure     
5.810000e+05  1.915855e+15  9.533843e+35
5.820000e+05  1.912274e+15  9.480494e+35
5.830000e+05  1.908690e+15  9.427289e+35
5.840000e+05  1.905103e+15  9.374227e+35
5.850000e+05  1.901511e+15  9.321309e+35
5.860000e+05  1.897916e+15  9.268535e+35
5.870000e+05  1.894317e+15  9.215904e+35
5.880000e+05  1.890714e+15  9.163418e+35
5.890000e+05  1.887107e+15  9.111077e+35
5.900000e+05  1.883496e+15  9.058879e+35
5.910000e+05  1.879882e+15  9.006826e+35
5.920000e+05  1.876263e+15  8.954918e+35
5.930000e+05  1.872641e+15  8.903154e+35
5.940000e+05  1.869015e+15  8.851536e+35
5.950000e+05  1.865385e+15  8.800063e+35
5.960000e+05  1.861751e+15  8.748734e+35
5.970000e+05  1.858114e+15  8.697551e+35
5.980000e+05  1.854472e+15  8.646514e+35
5.990000e+05  1.850826e+15  8.595622e+35
6.000000e+05  1.847177e+15  8.544876e+35
6.010000e+05  1.843524e+15  8.494275e+35
6.020000e+05  1.839866e+15  8.443821e+35
6.030000e+05  1.836205e+15  8.393512e+35
6.040000e+05  1.832540e+15  8.343350e+35
6.050000e+05  1.828870e+15  8.293333e+35
6.060000e+05  1.825197e+15  8.243464e+35
6.070000e+05  1.821520e+15  8.193740e+35
6.080000e+05  1.817839e+15  8.144164e+35
6.090000e+05  1.814154e+15  8.094733e+35
6.100000e+05  1.810465e+15  8.045450e+35
6.110000e+05  1.806771e+15  7.996314e+35
6.120000e+05  1.803074e+15  7.947324e+35
6.130000e+05  1.799373e+15  7.898482e+35
6.140000e+05  1.795667e+15  7.849787e+35
6.150000e+05  1.791958e+15  7.801239e+35
6.160000e+05  1.788244e+15  7.752838e+35
6.170000e+05  1.784526e+15  7.704585e+35
6.180000e+05  1.780805e+15  7.656479e+35
6.190000e+05  1.777079e+15  7.608521e+35
6.200000e+05  1.773349e+15  7.560711e+35
6.210000e+05  1.769614e+15  7.513049e+35
6.220000e+05  1.765876e+15  7.465534e+35
6.230000e+05  1.762133e+15  7.418167e+35
6.240000e+05  1.758387e+15  7.370949e+35
6.250000e+05  1.754636e+15  7.323878e+35
6.260000e+05  1.750880e+15  7.276956e+35
6.270000e+05  1.747121e+15  7.230182e+35
6.280000e+05  1.743357e+15  7.183556e+35
6.290000e+05  1.739589e+15  7.137079e+35
6.300000e+05  1.735817e+15  7.090750e+35
6.310000e+05  1.732041e+15  7.044570e+35
6.320000e+05  1.728260e+15  6.998538e+35
6.330000e+05  1.724475e+15  6.952655e+35
6.340000e+05  1.720685e+15  6.906921e+35
6.350000e+05  1.716891e+15  6.861336e+35
6.360000e+05  1.713093e+15  6.815900e+35
6.370000e+05  1.709291e+15  6.770612e+35
6.380000e+05  1.705484e+15  6.725474e+35
6.390000e+05  1.701672e+15  6.680484e+35
6.400000e+05  1.697856e+15  6.635644e+35
6.410000e+05  1.694036e+15  6.590953e+35
6.420000e+05  1.690211e+15  6.546412e+35
6.430000e+05  1.686382e+15  6.502019e+35
6.440000e+05  1.682548e+15  6.457776e+35
6.450000e+05  1.678710e+15  6.413682e+35
6.460000e+05  1.674867e+15  6.369738e+35
6.470000e+05  1.671020e+15  6.325944e+35
6.480000e+05  1.667168e+15  6.282298e+35
6.490000e+05  1.663312e+15  6.238803e+35
6.500000e+05  1.659451e+15  6.195457e+35
6.510000e+05  1.655585e+15  6.152261e+35
6.520000e+05  1.651715e+15  6.109215e+35
6.530000e+05  1.647840e+15  6.066318e+35
6.540000e+05  1.643960e+15  6.023571e+35
6.550000e+05  1.640076e+15  5.980975e+35
6.560000e+05  1.636187e+15  5.938528e+35
6.570000e+05  1.632293e+15  5.896231e+35
6.580000e+05  1.628394e+15  5.854084e+35
6.590000e+05  1.624491e+15  5.812087e+35
6.600000e+05  1.620583e+15  5.770240e+35
6.610000e+05  1.616670e+15  5.728543e+35
6.620000e+05  1.612752e+15  5.686997e+35
6.630000e+05  1.608829e+15  5.645601e+35
6.640000e+05  1.604902e+15  5.604354e+35
6.650000e+05  1.600969e+15  5.563258e+35
6.660000e+05  1.597032e+15  5.522313e+35
6.670000e+05  1.593090e+15  5.481518e+35
6.680000e+05  1.589142e+15  5.440873e+35
6.690000e+05  1.585190e+15  5.400378e+35
6.700000e+05  1.581233e+15  5.360034e+35
6.710000e+05  1.577270e+15  5.319840e+35
6.720000e+05  1.573303e+15  5.279797e+35
6.730000e+05  1.569330e+15  5.239904e+35
6.740000e+05  1.565353e+15  5.200162e+35
6.750000e+05  1.561370e+15  5.160570e+35
6.760000e+05  1.557382e+15  5.121129e+35
6.770000e+05  1.553389e+15  5.081838e+35
6.780000e+05  1.549390e+15  5.042698e+35
6.790000e+05  1.545387e+15  5.003708e+35
6.800000e+05  1.541378e+15  4.964869e+35
6.810000e+05  1.537364e+15  4.926181e+35
6.820000e+05  1.533345e+15  4.887644e+35
6.830000e+05  1.529320e+15  4.849257e+35
6.840000e+05  1.525290e+15  4.811021e+35
6.850000e+05  1.521254e+15  4.772935e+35
6.860000e+05  1.517213e+15  4.735001e+35
6.870000e+05  1.513167e+15  4.697217e+35
6.880000e+05  1.509115e+15  4.659584e+35
6.890000e+05  1.505057e+15  4.622101e+35
6.900000e+05  1.500994e+15  4.584770e+35
6.910000e+05  1.496926e+15  4.547589e+35
6.920000e+05  1.492852e+15  4.510559e+35
6.930000e+05  1.488772e+15  4.473680e+35
6.940000e+05  1.484687e+15  4.436951e+35
6.950000e+05  1.480596e+15  4.400374e+35
6.960000e+05  1.476499e+15  4.363947e+35
6.970000e+05  1.472396e+15  4.327671e+35
6.980000e+05  1.468288e+15  4.291547e+35
6.990000e+05  1.464174e+15  4.255573e+35
7.000000e+05  1.460054e+15  4.219749e+35
7.010000e+05  1.455928e+15  4.184077e+35
7.020000e+05  1.451796e+15  4.148556e+35
7.030000e+05  1.447658e+15  4.113185e+35
7.040000e+05  1.443514e+15  4.077966e+35
7.050000e+05  1.439365e+15  4.042897e+35
7.060000e+05  1.435209e+15  4.007979e+35
7.070000e+05  1.431047e+15  3.973213e+35
7.080000e+05  1.426879e+15  3.938597e+35
7.090000e+05  1.422705e+15  3.904132e+35
7.100000e+05  1.418524e+15  3.869818e+35
7.110000e+05  1.414338e+15  3.835654e+35
7.120000e+05  1.410145e+15  3.801642e+35
7.130000e+05  1.405945e+15  3.767781e+35
7.140000e+05  1.401740e+15  3.734070e+35
7.150000e+05  1.397528e+15  3.700511e+35
7.160000e+05  1.393309e+15  3.667102e+35
7.170000e+05  1.389085e+15  3.633844e+35
7.180000e+05  1.384853e+15  3.600738e+35
7.190000e+05  1.380615e+15  3.567782e+35
7.200000e+05  1.376371e+15  3.534977e+35
7.210000e+05  1.372120e+15  3.502323e+35
7.220000e+05  1.367862e+15  3.469819e+35
7.230000e+05  1.363597e+15  3.437467e+35
7.240000e+05  1.359326e+15  3.405265e+35
7.250000e+05  1.355048e+15  3.373215e+35
7.260000e+05  1.350763e+15  3.341315e+35
7.270000e+05  1.346471e+15  3.309566e+35
7.280000e+05  1.342172e+15  3.277968e+35
7.290000e+05  1.337866e+15  3.246521e+35
7.300000e+05  1.333553e+15  3.215224e+35
7.310000e+05  1.329233e+15  3.184079e+35
7.320000e+05  1.324906e+15  3.153084e+35
7.330000e+05  1.320572e+15  3.122240e+35
7.340000e+05  1.316230e+15  3.091546e+35
7.350000e+05  1.311881e+15  3.061004e+35
7.360000e+05  1.307525e+15  3.030612e+35
7.370000e+05  1.303162e+15  3.000371e+35
7.380000e+05  1.298790e+15  2.970281e+35
7.390000e+05  1.294412e+15  2.940342e+35
7.400000e+05  1.290026e+15  2.910553e+35
7.410000e+05  1.285632e+15  2.880915e+35
7.420000e+05  1.281231e+15  2.851427e+35
7.430000e+05  1.276822e+15  2.822091e+35
7.440000e+05  1.272405e+15  2.792905e+35
7.450000e+05  1.267980e+15  2.763869e+35
7.460000e+05  1.263547e+15  2.734984e+35
7.470000e+05  1.259107e+15  2.706250e+35
7.480000e+05  1.254658e+15  2.677667e+35
7.490000e+05  1.250201e+15  2.649234e+35
7.500000e+05  1.245737e+15  2.620951e+35
7.510000e+05  1.241264e+15  2.592819e+35
7.520000e+05  1.236782e+15  2.564838e+35
7.530000e+05  1.232292e+15  2.537007e+35
7.540000e+05  1.227794e+15  2.509327e+35
7.550000e+05  1.223288e+15  2.481797e+35
7.560000e+05  1.218773e+15  2.454417e+35
7.570000e+05  1.214249e+15  2.427188e+35
7.580000e+05  1.209716e+15  2.400109e+35
7.590000e+05  1.205175e+15  2.373181e+35
7.600000e+05  1.200625e+15  2.346403e+35
7.610000e+05  1.196066e+15  2.319776e+35
7.620000e+05  1.191498e+15  2.293298e+35
7.630000e+05  1.186921e+15  2.266972e+35
7.640000e+05  1.182335e+15  2.240795e+35
7.650000e+05  1.177740e+15  2.214768e+35
7.660000e+05  1.173135e+15  2.188892e+35
7.670000e+05  1.168521e+15  2.163166e+35
7.680000e+05  1.163898e+15  2.137591e+35
7.690000e+05  1.159264e+15  2.112165e+35
7.700000e+05  1.154622e+15  2.086890e+35
7.710000e+05  1.149969e+15  2.061764e+35
7.720000e+05  1.145307e+15  2.036789e+35
7.730000e+05  1.140635e+15  2.011964e+35
7.740000e+05  1.135953e+15  1.987288e+35
7.750000e+05  1.131260e+15  1.962763e+35
7.760000e+05  1.126558e+15  1.938388e+35
7.770000e+05  1.121845e+15  1.914163e+35
7.780000e+05  1.117122e+15  1.890087e+35
7.790000e+05  1.112388e+15  1.866162e+35
7.800000e+05  1.107644e+15  1.842386e+35
7.810000e+05  1.102889e+15  1.818761e+35
7.820000e+05  1.098123e+15  1.795285e+35
7.830000e+05  1.093346e+15  1.771959e+35
7.840000e+05  1.088559e+15  1.748782e+35
7.850000e+05  1.083760e+15  1.725756e+35
7.860000e+05  1.078950e+15  1.702879e+35
7.870000e+05  1.074128e+15  1.680151e+35
7.880000e+05  1.069295e+15  1.657574e+35
7.890000e+05  1.064450e+15  1.635146e+35
7.900000e+05  1.059594e+15  1.612867e+35
7.910000e+05  1.054726e+15  1.590738e+35
7.920000e+05  1.049845e+15  1.568759e+35
7.930000e+05  1.044953e+15  1.546929e+35
7.940000e+05  1.040048e+15  1.525248e+35
7.950000e+05  1.035131e+15  1.503717e+35
7.960000e+05  1.030201e+15  1.482335e+35
7.970000e+05  1.025259e+15  1.461103e+35
7.980000e+05  1.020303e+15  1.440019e+35
7.990000e+05  1.015335e+15  1.419086e+35
8.000000e+05  1.010354e+15  1.398301e+35
8.010000e+05  1.005359e+15  1.377665e+35
8.020000e+05  1.000351e+15  1.357179e+35
8.030000e+05  9.953289e+14  1.336842e+35
8.040000e+05  9.902932e+14  1.316654e+35
8.050000e+05  9.852435e+14  1.296615e+35
8.060000e+05  9.801797e+14  1.276725e+35
8.070000e+05  9.751015e+14  1.256984e+35
8.080000e+05  9.700088e+14  1.237392e+35
8.090000e+05  9.649014e+14  1.217949e+35
8.100000e+05  9.597790e+14  1.198655e+35
8.110000e+05  9.546416e+14  1.179509e+35
8.120000e+05  9.494888e+14  1.160513e+35
8.130000e+05  9.443206e+14  1.141665e+35
8.140000e+05  9.391366e+14  1.122966e+35
8.150000e+05  9.339366e+14  1.104415e+35
8.160000e+05  9.287205e+14  1.086014e+35
8.170000e+05  9.234880e+14  1.067761e+35
8.180000e+05  9.182388e+14  1.049656e+35
8.190000e+05  9.129727e+14  1.031701e+35
8.200000e+05  9.076895e+14  1.013893e+35
8.210000e+05  9.023889e+14  9.962345e+34
8.220000e+05  8.970707e+14  9.787242e+34
8.230000e+05  8.917346e+14  9.613623e+34
8.240000e+05  8.863802e+14  9.441488e+34
8.250000e+05  8.810074e+14  9.270837e+34
8.260000e+05  8.756158e+14  9.101670e+34
8.270000e+05  8.702052e+14  8.933985e+34
8.280000e+05  8.647751e+14  8.767784e+34
8.290000e+05  8.593254e+14  8.603065e+34
8.300000e+05  8.538556e+14  8.439828e+34
8.310000e+05  8.483655e+14  8.278073e+34
8.320000e+05  8.428547e+14  8.117800e+34
8.330000e+05  8.373228e+14  7.959008e+34
8.340000e+05  8.317694e+14  7.801698e+34
8.350000e+05  8.261943e+14  7.645869e+34
8.360000e+05  8.205969e+14  7.491520e+34
8.370000e+05  8.149770e+14  7.338652e+34
8.380000e+05  8.093340e+14  7.187265e+34
8.390000e+05  8.036676e+14  7.037358e+34
8.400000e+05  7.979773e+14  6.888931e+34
8.410000e+05  7.922626e+14  6.741984e+34
8.420000e+05  7.865231e+14  6.596517e+34
8.430000e+05  7.807583e+14  6.452530e+34
8.440000e+05  7.749676e+14  6.310023e+34
8.450000e+05  7.691506e+14  6.168995e+34
8.460000e+05  7.633067e+14  6.029447e+34
8.470000e+05  7.574353e+14  5.891379e+34
8.480000e+05  7.515360e+14  5.754791e+34
8.490000e+05  7.456079e+14  5.619683e+34
8.500000e+05  7.396506e+14  5.486055e+34
8.510000e+05  7.336634e+14  5.353907e+34
8.520000e+05  7.276456e+14  5.223240e+34
8.530000e+05  7.215965e+14  5.094054e+34
8.540000e+05  7.155154e+14  4.966348e+34
8.550000e+05  7.094015e+14  4.840124e+34
8.560000e+05  7.032540e+14  4.715382e+34
8.570000e+05  6.970721e+14  4.592122e+34
8.580000e+05  6.908550e+14  4.470345e+34
8.590000e+05  6.846018e+14  4.350051e+34
8.600000e+05  6.783115e+14  4.231241e+34
8.610000e+05  6.719831e+14  4.113916e+34
8.620000e+05  6.656158e+14  3.998076e+34
8.630000e+05  6.592083e+14  3.883723e+34
8.640000e+05  6.527596e+14  3.770857e+34
8.650000e+05  6.462686e+14  3.659480e+34
8.660000e+05  6.397339e+14  3.549592e+34
8.670000e+05  6.331545e+14  3.441195e+34
8.680000e+05  6.265288e+14  3.334290e+34
8.690000e+05  6.198556e+14  3.228879e+34
8.700000e+05  6.131333e+14  3.124964e+34
8.710000e+05  6.063604e+14  3.022545e+34
8.720000e+05  5.995352e+14  2.921625e+34
8.730000e+05  5.926562e+14  2.822206e+34
8.740000e+05  5.857213e+14  2.724290e+34
8.750000e+05  5.787288e+14  2.627880e+34
8.760000e+05  5.716765e+14  2.532978e+34
8.770000e+05  5.645624e+14  2.439586e+34
8.780000e+05  5.573842e+14  2.347709e+34
8.790000e+05  5.501394e+14  2.257349e+34
8.800000e+05  5.428256e+14  2.168509e+34
8.810000e+05  5.354399e+14  2.081193e+34
8.820000e+05  5.279794e+14  1.995406e+34
8.830000e+05  5.204411e+14  1.911151e+34
8.840000e+05  5.128216e+14  1.828434e+34
8.850000e+05  5.051173e+14  1.747258e+34
8.860000e+05  4.952044e+14  1.667686e+34
8.870000e+05  4.813040e+14  1.590399e+34
8.880000e+05  4.675848e+14  1.515564e+34
8.890000e+05  4.540475e+14  1.443142e+34
8.900000e+05  4.406925e+14  1.373092e+34
8.910000e+05  4.275203e+14  1.305374e+34
8.920000e+05  4.145313e+14  1.239945e+34
8.930000e+05  4.017259e+14  1.176766e+34
8.940000e+05  3.891045e+14  1.115794e+34
8.950000e+05  3.766675e+14  1.056989e+34
8.960000e+05  3.644152e+14  1.000309e+34
8.970000e+05  3.523478e+14  9.457136e+33
8.980000e+05  3.404658e+14  8.931603e+33
8.990000e+05  3.287693e+14  8.426082e+33
9.000000e+05  3.172586e+14  7.940159e+33
9.010000e+05  3.059339e+14  7.473423e+33
9.020000e+05  2.947954e+14  7.025462e+33
9.030000e+05  2.838435e+14  6.595866e+33
9.040000e+05  2.730782e+14  6.184226e+33
9.050000e+05  2.624998e+14  5.790133e+33
9.060000e+05  2.521084e+14  5.413182e+33
9.070000e+05  2.419044e+14  5.052968e+33
9.080000e+05  2.318878e+14  4.709089e+33
9.090000e+05  2.220590e+14  4.381144e+33
9.100000e+05  2.124181e+14  4.068735e+33
9.110000e+05  2.029653e+14  3.771465e+33
9.120000e+05  1.937011e+14  3.488942e+33
9.130000e+05  1.846256e+14  3.220772e+33
9.140000e+05  1.757391e+14  2.966569e+33
9.150000e+05  1.670421e+14  2.725945e+33
9.160000e+05  1.585350e+14  2.498516e+33
9.170000e+05  1.502182e+14  2.283903e+33
9.180000e+05  1.420921e+14  2.081726e+33
9.190000e+05  1.341575e+14  1.891611e+33
9.200000e+05  1.264149e+14  1.713183e+33
9.210000e+05  1.188650e+14  1.546074e+33
9.220000e+05  1.115088e+14  1.389916e+33
9.230000e+05  1.043470e+14  1.244344e+33
9.240000e+05  9.738091e+13  1.108996e+33
9.250000e+05  9.061155e+13  9.835117e+32
9.260000e+05  8.404032e+13  8.675339e+32
9.270000e+05  7.766876e+13  7.607072e+32
9.280000e+05  7.149860e+13  6.626785e+32
9.290000e+05  6.553183e+13  5.730960e+32
9.300000e+05  5.977069e+13  4.916100e+32
9.310000e+05  5.421776e+13  4.178717e+32
9.320000e+05  4.887599e+13  3.515332e+32
9.330000e+05  4.374878e+13  2.922471e+32
9.340000e+05  3.884003e+13  2.396659e+32
9.350000e+05  3.415431e+13  1.934414e+32
9.360000e+05  2.969696e+13  1.532241e+32
9.370000e+05  2.547429e+13  1.186616e+32
9.380000e+05  2.149382e+13  8.939835e+31
9.390000e+05  1.776467e+13  6.507323e+31
9.400000e+05  1.429810e+13  4.531799e+31
9.410000e+05  1.110824e+13  2.975426e+31
9.420000e+05  8.213500e+12  1.798957e+31
9.430000e+05  5.638798e+12  9.611352e+30
9.440000e+05  3.420143e+12  4.177156e+30
9.450000e+05  1.615415e+12  1.196595e+30
9.460000e+05  3.411257e+11  8.960476e+28
9.470000e+05  nan  nan
